id_achat,id_client,date_achat,montant,produit
21727,1372,2025-02-21 16:32:04,46.12,Speaker
21728,1372,2025-05-14 15:43:47,456.88,Headphones
21729,1372,2025-12-20 01:32:57,225.51,Monitor
21730,1372,2025-10-01 09:46:03,275.25,Charger
21731,1372,2026-01-13 03:03:28,452.95,Headphones
21732,1372,2025-05-07 00:59:23,381.71,Mouse
21733,1372,2025-03-04 15:38:35,28.39,Tablet
21734,1372,2025-12-12 05:22:20,141.65,Keyboard
21735,1372,2025-04-16 20:34:28,12.13,Keyboard
21736,1372,2025-01-22 10:21:56,417.98,Mouse
21737,1372,2025-12-04 07:02:24,253.3,Laptop
21738,1372,2025-06-16 06:47:08,86.15,Webcam
21739,1372,2025-08-06 05:23:15,407.89,Tablet
21740,1372,2025-09-29 05:18:55,312.75,Charger
21741,1372,2025-07-02 22:42:03,282.14,Phone
21742,1372,2025-12-20 21:21:03,457.44,Phone
21743,1372,2025-03-31 08:54:54,364.41,Headphones
21744,1372,2025-05-01 16:34:31,224.7,Mouse
21745,1372,2025-02-05 04:36:43,112.08,Tablet
21746,1372,2025-11-22 06:29:09,298.66,Laptop
21747,1372,2025-10-19 11:24:16,119.17,Speaker
21748,1372,2025-08-07 06:37:17,496.49,Laptop
21749,1372,2025-07-12 07:19:58,158.97,Webcam
21750,1372,2025-11-18 14:38:54,135.18,Tablet
21751,1372,2025-11-30 06:14:38,224.15,Speaker
21752,1373,2025-03-01 07:15:35,261.13,Mouse
21753,1374,2025-12-27 00:38:40,166.32,Phone
21754,1374,2025-01-22 10:52:23,17.44,Mouse
21755,1374,2025-01-21 18:51:46,390.58,Phone
21756,1374,2025-09-25 07:04:42,311.21,Charger
21757,1374,2025-12-02 02:05:22,236.63,Laptop
21758,1374,2025-06-29 09:36:36,434.65,Speaker
21759,1374,2025-06-28 08:42:19,111.42,Headphones
21760,1374,2025-08-18 17:59:31,342.42,Headphones
21761,1374,2025-09-10 06:40:53,72.67,Monitor
21762,1374,2025-02-12 08:45:28,25.82,Webcam
21763,1374,2025-10-08 13:19:37,399.23,Charger
21764,1375,2025-05-06 01:35:06,98.99,Laptop
21765,1375,2025-11-28 18:38:29,42.32,Mouse
21766,1375,2025-11-11 11:46:19,193.01,Keyboard
21767,1375,2025-02-28 09:39:56,188.8,Webcam
21768,1375,2025-07-28 03:26:47,157.63,Mouse
21769,1375,2025-03-14 02:32:44,113.97,Tablet
21770,1375,2025-08-16 17:33:18,282.07,Laptop
21771,1375,2025-03-16 02:28:54,345.89,Webcam
21772,1375,2025-01-23 10:43:48,338.12,Laptop
21773,1375,2025-07-22 15:34:03,394.27,Mouse
21774,1376,2025-06-27 18:24:19,437.01,Keyboard
21775,1376,2025-03-26 21:25:41,495.46,Webcam
21776,1377,2025-04-05 02:04:50,266.45,Monitor
21777,1377,2025-08-03 05:13:43,66.74,Charger
21778,1377,2025-10-27 02:50:53,208.32,Laptop
21779,1377,2025-03-04 16:28:24,375.72,Mouse
21780,1377,2025-03-08 17:21:07,415.74,Mouse
21781,1377,2025-06-05 20:04:17,440.52,Phone
21782,1377,2025-12-24 09:34:12,333.4,Headphones
21783,1378,2025-11-24 07:47:43,225.85,Mouse
21784,1378,2025-10-03 14:48:56,20.21,Tablet
21785,1378,2025-03-24 02:39:59,153.71,Keyboard
21786,1379,2025-03-15 19:50:57,304.4,Charger
21787,1379,2025-04-19 12:45:30,54.79,Phone
21788,1379,2025-03-16 22:07:01,153.74,Headphones
21789,1379,2025-08-22 21:53:55,381.98,Mouse
21790,1379,2025-03-18 23:07:30,434.74,Webcam
21791,1379,2025-03-31 17:45:26,170.79,Keyboard
21792,1379,2025-03-29 09:54:26,425.01,Keyboard
21793,1379,2025-08-24 09:48:14,138.8,Laptop
21794,1379,2025-03-21 15:48:37,198.41,Headphones
21795,1379,2025-05-10 17:06:30,141.48,Tablet
21796,1379,2025-01-25 13:39:06,214.78,Keyboard
21797,1379,2025-08-16 15:14:16,105.23,Speaker
21798,1379,2025-05-08 07:24:31,277.81,Monitor
21799,1380,2025-07-22 09:19:24,355.17,Mouse
21800,1380,2025-05-27 08:20:49,298.31,Mouse
21801,1380,2025-12-22 21:39:12,365.71,Speaker
21802,1380,2025-03-21 20:40:14,355.06,Phone
21803,1380,2025-08-12 17:38:49,261.81,Keyboard
21804,1380,2025-04-05 06:05:45,263.59,Laptop
21805,1380,2025-06-08 10:54:25,151.34,Monitor
21806,1380,2025-09-12 19:10:43,323.32,Headphones
21807,1380,2025-09-06 23:55:25,215.33,Headphones
21808,1380,2025-09-08 17:18:34,469.46,Speaker
21809,1380,2025-05-15 20:37:25,228.01,Keyboard
21810,1380,2025-02-01 20:40:58,61.6,Mouse
21811,1380,2025-01-20 22:54:07,69.26,Charger
21812,1380,2025-05-06 10:41:02,441.12,Webcam
21813,1380,2025-02-25 06:54:10,310.11,Tablet
21814,1380,2025-02-04 14:31:25,87.5,Charger
21815,1380,2025-10-29 12:24:06,112.06,Laptop
21816,1380,2025-11-08 05:35:59,304.32,Monitor
21817,1380,2025-08-23 16:49:31,154.21,Phone
21818,1380,2025-05-04 12:36:44,346.39,Phone
21819,1381,2025-07-15 03:17:38,106.68,Keyboard
21820,1381,2025-09-12 13:03:46,171.88,Webcam
21821,1381,2025-11-28 03:02:46,307.26,Charger
21822,1381,2025-03-06 10:25:44,24.97,Laptop
21823,1381,2025-04-19 01:36:58,242.98,Keyboard
21824,1381,2025-06-14 07:44:27,206.53,Speaker
21825,1381,2026-01-01 01:25:20,247.71,Headphones
21826,1381,2025-11-20 01:22:37,38.13,Headphones
21827,1381,2025-02-28 23:32:46,471.16,Keyboard
21828,1381,2025-10-21 01:35:41,228.91,Speaker
21829,1381,2025-03-06 07:03:57,487.85,Webcam
21830,1381,2026-01-18 23:09:29,351.92,Keyboard
21831,1381,2025-04-26 02:20:09,63.49,Laptop
21832,1381,2025-06-04 05:26:12,149.56,Headphones
21833,1381,2025-10-06 11:54:32,205.48,Webcam
21834,1381,2025-01-31 23:43:30,246.81,Mouse
21835,1381,2025-12-07 06:09:54,498.42,Charger
21836,1381,2025-12-17 17:22:09,187.02,Charger
21837,1381,2025-11-17 03:55:10,331.65,Headphones
21838,1381,2025-05-22 13:28:58,374.26,Tablet
21839,1381,2025-04-05 21:20:12,142.94,Charger
21840,1381,2025-05-24 05:14:36,197.68,Headphones
21841,1381,2025-11-19 06:51:37,239.28,Charger
21842,1381,2025-07-11 11:54:50,216.62,Keyboard
21843,1381,2026-01-15 17:10:22,170.93,Webcam
21844,1381,2025-03-18 00:09:21,295.48,Phone
21845,1382,2025-03-25 10:18:10,74.77,Charger
21846,1382,2025-11-13 23:51:50,159.81,Monitor
21847,1382,2025-09-27 05:16:53,338.31,Tablet
21848,1382,2025-08-14 12:33:26,273.67,Charger
21849,1382,2025-09-07 09:10:59,442.87,Monitor
21850,1382,2025-03-12 10:14:48,452.06,Headphones
21851,1382,2026-01-14 02:51:59,284.31,Speaker
21852,1382,2025-12-07 02:25:51,77.74,Charger
21853,1382,2025-01-23 10:14:47,228.97,Charger
21854,1382,2025-11-23 20:37:47,146.63,Phone
21855,1382,2026-01-16 10:16:46,125.42,Mouse
21856,1382,2025-07-09 01:02:53,199.57,Monitor
21857,1382,2025-05-12 19:03:55,385.6,Speaker
21858,1382,2025-03-07 03:33:42,218.95,Speaker
21859,1382,2025-09-25 19:59:20,306.12,Charger
21860,1382,2025-10-19 09:18:32,201.52,Laptop
21861,1382,2026-01-18 23:07:06,264.49,Webcam
21862,1382,2025-10-05 16:15:05,263.93,Headphones
21863,1382,2025-06-09 00:35:34,286.77,Phone
21864,1382,2025-07-29 12:11:44,493.58,Monitor
21865,1382,2025-08-24 14:04:26,69.88,Headphones
21866,1382,2025-02-05 08:25:48,168.54,Laptop
21867,1382,2025-09-10 00:03:46,375.48,Charger
21868,1382,2025-11-11 06:52:29,149.8,Laptop
21869,1382,2025-07-19 19:03:00,346.63,Monitor
21870,1382,2025-08-12 00:42:08,137.6,Monitor
21871,1383,2025-04-23 18:18:47,234.44,Webcam
21872,1383,2025-01-31 19:09:08,77.48,Monitor
21873,1383,2025-03-11 00:26:51,143.62,Tablet
21874,1383,2026-01-15 07:44:47,245.41,Mouse
21875,1383,2025-08-18 08:14:34,41.23,Charger
21876,1383,2025-01-27 03:08:44,173.68,Webcam
21877,1384,2025-12-17 03:19:35,328.12,Speaker
21878,1384,2025-02-17 17:19:19,242.87,Laptop
21879,1384,2025-01-29 16:03:56,233.62,Phone
21880,1384,2026-01-03 00:28:27,437.32,Headphones
21881,1384,2025-05-17 00:02:32,309.37,Monitor
21882,1384,2025-03-01 04:38:35,197.1,Laptop
21883,1384,2025-09-19 00:54:21,127.22,Speaker
21884,1384,2025-05-12 04:25:59,92.49,Speaker
21885,1384,2026-01-08 21:00:59,470.91,Laptop
21886,1384,2025-12-23 01:19:23,121.91,Mouse
21887,1384,2025-10-24 01:57:37,266.37,Charger
21888,1384,2025-05-28 09:23:03,308.56,Phone
21889,1384,2025-04-24 15:56:37,341.22,Laptop
21890,1384,2025-05-17 11:02:38,284.32,Keyboard
21891,1384,2025-02-19 10:27:27,272.12,Webcam
21892,1384,2025-09-15 14:55:41,234.93,Webcam
21893,1384,2025-05-29 17:53:40,185.53,Phone
21894,1384,2025-12-24 22:40:09,103.78,Charger
21895,1384,2025-11-11 05:47:17,115.59,Charger
21896,1384,2025-03-10 11:36:10,317.68,Keyboard
21897,1384,2025-11-21 22:56:12,202.91,Webcam
21898,1384,2025-11-12 10:17:32,420.39,Webcam
21899,1384,2025-08-06 17:27:14,348.89,Monitor
21900,1384,2025-11-11 23:27:42,388.87,Mouse
21901,1384,2026-01-07 11:03:28,409.09,Phone
21902,1384,2025-02-26 14:00:38,383.91,Webcam
21903,1384,2026-01-16 13:34:44,391.08,Phone
21904,1385,2025-10-02 03:15:45,207.6,Mouse
21905,1385,2025-05-02 10:50:37,209.13,Webcam
21906,1385,2025-05-12 06:24:59,370.06,Speaker
21907,1385,2025-07-21 19:14:07,211.47,Mouse
21908,1385,2025-08-24 06:06:39,452.0,Headphones
21909,1385,2025-06-28 16:16:37,385.15,Mouse
21910,1385,2025-11-27 02:11:39,111.74,Speaker
21911,1385,2025-07-15 19:42:31,68.5,Laptop
21912,1385,2025-05-12 05:43:30,469.84,Tablet
21913,1385,2025-11-01 00:44:38,374.67,Mouse
21914,1385,2025-12-29 16:22:17,73.61,Charger
21915,1385,2025-09-21 15:48:19,262.7,Monitor
21916,1385,2025-03-11 12:15:27,23.34,Monitor
21917,1385,2025-08-22 06:52:42,207.18,Keyboard
21918,1385,2025-02-03 14:16:47,406.49,Monitor
21919,1385,2025-03-29 12:40:30,287.84,Webcam
21920,1385,2025-02-22 11:10:10,24.85,Keyboard
21921,1386,2025-09-26 14:39:23,203.13,Monitor
21922,1386,2025-08-06 11:52:08,482.25,Headphones
21923,1386,2025-10-09 06:16:48,410.39,Charger
21924,1386,2025-08-24 04:12:12,328.42,Monitor
21925,1386,2026-01-15 04:59:20,60.56,Phone
21926,1386,2025-09-14 10:46:04,329.85,Mouse
21927,1386,2025-04-17 03:56:29,93.49,Speaker
21928,1386,2025-01-29 05:17:00,329.55,Phone
21929,1387,2025-06-19 04:15:04,96.55,Speaker
21930,1387,2025-04-16 16:12:02,311.71,Monitor
21931,1387,2025-11-10 01:24:05,459.77,Tablet
21932,1387,2025-06-03 04:29:27,270.99,Laptop
21933,1387,2025-08-01 17:59:36,397.03,Charger
21934,1387,2026-01-09 22:07:10,89.82,Laptop
21935,1387,2025-08-25 15:26:03,184.12,Mouse
21936,1387,2025-09-26 23:11:39,167.46,Monitor
21937,1387,2025-10-23 08:00:13,320.16,Mouse
21938,1387,2025-01-30 03:19:25,267.07,Charger
21939,1387,2025-10-09 02:07:19,215.2,Laptop
21940,1387,2025-04-18 17:53:37,28.79,Phone
21941,1387,2025-07-19 21:49:35,304.54,Headphones
21942,1387,2025-08-25 06:43:35,102.19,Keyboard
21943,1387,2025-09-04 17:11:19,75.19,Monitor
21944,1387,2025-11-16 16:47:12,17.14,Monitor
21945,1387,2025-03-06 06:34:35,447.25,Phone
21946,1387,2025-10-06 17:41:34,464.65,Webcam
21947,1387,2025-03-18 02:51:34,170.26,Monitor
21948,1387,2025-02-27 06:13:41,350.64,Tablet
21949,1387,2025-04-16 15:19:15,236.46,Speaker
21950,1387,2025-12-06 10:15:46,214.45,Phone
21951,1387,2025-10-04 00:37:28,329.31,Tablet
21952,1388,2025-09-18 10:58:31,230.04,Charger
21953,1388,2025-10-29 03:58:15,373.95,Headphones
21954,1388,2026-01-06 21:10:39,404.12,Headphones
21955,1388,2025-10-26 13:53:17,127.12,Keyboard
21956,1388,2025-07-12 03:10:02,223.59,Charger
21957,1388,2025-04-27 18:28:25,162.25,Tablet
21958,1388,2026-01-17 01:57:29,19.76,Speaker
21959,1388,2026-01-11 20:35:17,141.2,Keyboard
21960,1388,2026-01-06 11:28:14,229.4,Mouse
21961,1388,2025-04-23 11:39:52,51.15,Tablet
21962,1388,2025-12-05 16:39:52,443.27,Keyboard
21963,1388,2025-10-27 06:24:15,35.99,Mouse
21964,1388,2025-06-25 18:26:15,147.86,Laptop
21965,1388,2025-09-09 00:26:51,114.76,Speaker
21966,1388,2025-09-01 00:53:08,160.39,Webcam
21967,1388,2025-01-25 18:57:46,444.99,Tablet
21968,1389,2025-05-24 07:35:34,209.89,Tablet
21969,1389,2025-12-02 16:54:47,113.86,Mouse
21970,1389,2025-05-29 08:44:08,191.03,Keyboard
21971,1389,2025-08-23 01:01:29,147.91,Phone
21972,1389,2025-05-25 22:59:09,72.46,Laptop
21973,1389,2025-06-03 05:40:53,117.99,Speaker
21974,1389,2026-01-10 18:59:45,147.42,Mouse
21975,1389,2025-07-30 21:51:32,232.93,Tablet
21976,1389,2025-11-21 00:36:32,223.44,Monitor
21977,1389,2025-06-13 22:56:25,340.68,Phone
21978,1389,2025-09-07 12:03:07,437.62,Speaker
21979,1389,2025-08-30 15:51:15,312.65,Speaker
21980,1389,2025-05-19 07:35:06,450.11,Phone
21981,1389,2025-10-18 11:32:05,447.38,Headphones
21982,1389,2025-11-14 18:37:15,415.4,Headphones
21983,1389,2025-01-28 13:16:48,176.43,Monitor
21984,1389,2025-08-20 00:09:09,414.52,Keyboard
21985,1389,2025-11-11 10:30:22,318.5,Mouse
21986,1389,2025-05-08 12:26:09,71.43,Speaker
21987,1389,2025-04-02 21:52:15,337.49,Mouse
21988,1389,2025-09-01 02:47:00,404.99,Laptop
21989,1390,2026-01-02 22:57:44,349.85,Speaker
21990,1390,2025-11-02 12:13:36,51.48,Headphones
21991,1390,2025-01-20 17:03:58,393.26,Speaker
21992,1390,2025-12-10 09:24:36,149.03,Webcam
21993,1390,2025-07-02 05:12:06,399.59,Phone
21994,1390,2025-09-11 12:51:35,129.98,Monitor
21995,1390,2025-07-06 10:05:05,389.56,Webcam
21996,1390,2025-08-28 10:28:51,339.6,Charger
21997,1390,2025-09-25 02:03:27,53.22,Keyboard
21998,1390,2025-02-08 10:06:04,19.04,Speaker
21999,1390,2025-10-15 05:13:11,443.5,Tablet
22000,1390,2025-05-16 04:47:54,338.24,Laptop
22001,1390,2025-06-08 23:40:43,381.52,Keyboard
22002,1390,2026-01-02 14:17:51,386.73,Mouse
22003,1390,2025-03-20 23:03:39,359.08,Phone
22004,1390,2025-08-10 07:58:50,74.26,Mouse
22005,1391,2025-09-13 11:24:28,21.31,Mouse
22006,1391,2025-11-27 12:46:30,63.24,Charger
22007,1391,2025-08-19 10:05:03,473.93,Keyboard
22008,1391,2025-07-06 02:51:53,387.94,Webcam
22009,1391,2025-01-26 04:34:50,117.08,Webcam
22010,1391,2025-06-15 23:13:40,86.21,Headphones
22011,1391,2025-02-15 08:22:10,397.43,Headphones
22012,1391,2025-10-30 03:17:41,68.23,Speaker
22013,1391,2025-02-08 06:40:16,143.71,Monitor
22014,1391,2025-06-20 08:02:23,121.67,Charger
22015,1391,2025-05-29 05:14:51,393.46,Monitor
22016,1391,2025-07-02 17:06:07,447.1,Tablet
22017,1391,2025-07-17 23:34:58,278.05,Keyboard
22018,1391,2025-04-23 21:22:34,134.55,Laptop
22019,1391,2025-04-21 03:31:48,39.98,Tablet
22020,1391,2025-07-15 03:04:12,392.02,Headphones
22021,1391,2025-11-10 02:40:52,62.66,Keyboard
22022,1391,2025-05-06 14:52:04,467.7,Laptop
22023,1391,2025-06-13 15:14:00,478.36,Speaker
22024,1391,2025-07-11 21:45:20,253.29,Laptop
22025,1392,2026-01-02 12:35:23,427.47,Headphones
22026,1392,2025-02-06 05:50:03,295.1,Laptop
22027,1392,2025-02-21 16:27:10,127.55,Monitor
22028,1392,2025-06-24 10:31:16,320.67,Headphones
22029,1392,2025-05-24 02:06:08,473.34,Charger
22030,1392,2025-03-17 08:08:59,87.94,Mouse
22031,1392,2025-07-11 22:45:17,79.67,Keyboard
22032,1392,2025-06-30 09:08:22,343.86,Keyboard
22033,1392,2025-02-25 15:53:16,356.36,Mouse
22034,1392,2026-01-15 05:58:06,411.29,Speaker
22035,1392,2025-04-16 22:19:51,157.75,Webcam
22036,1392,2025-07-01 21:18:20,192.02,Keyboard
22037,1392,2025-10-05 06:43:10,369.29,Webcam
22038,1392,2025-08-25 23:45:40,277.72,Headphones
22039,1392,2025-02-16 07:03:39,418.81,Headphones
22040,1392,2025-05-16 12:17:19,301.21,Charger
22041,1392,2025-09-05 17:04:41,294.42,Monitor
22042,1392,2026-01-04 13:24:55,111.69,Laptop
22043,1392,2025-08-22 18:23:01,293.39,Keyboard
22044,1392,2025-02-12 04:57:09,48.93,Speaker
22045,1392,2025-03-15 19:54:32,257.25,Keyboard
22046,1392,2025-06-08 09:01:43,383.31,Speaker
22047,1392,2025-04-15 20:59:26,225.55,Tablet
22048,1392,2025-09-24 01:41:19,394.75,Speaker
22049,1392,2025-01-28 09:55:23,470.72,Laptop
22050,1392,2025-08-07 07:20:19,342.64,Charger
22051,1392,2025-05-09 07:58:03,176.65,Tablet
22052,1392,2025-04-05 23:18:24,365.76,Speaker
22053,1392,2025-07-25 10:39:36,128.7,Webcam
22054,1393,2025-10-28 04:40:29,107.3,Phone
22055,1393,2025-06-24 04:52:58,284.82,Speaker
22056,1393,2025-09-16 16:06:04,221.76,Keyboard
22057,1393,2025-09-15 19:44:21,319.27,Charger
22058,1393,2025-03-23 20:59:32,430.03,Speaker
22059,1393,2025-09-26 01:29:55,153.28,Laptop
22060,1393,2025-09-15 11:14:53,417.96,Monitor
22061,1393,2025-12-16 03:01:12,177.32,Mouse
22062,1393,2025-06-23 22:22:17,87.11,Keyboard
22063,1393,2025-05-15 07:34:53,342.67,Mouse
22064,1393,2025-05-05 01:26:37,323.76,Laptop
22065,1393,2025-05-17 11:09:10,449.02,Tablet
22066,1393,2025-07-18 00:50:02,229.28,Speaker
22067,1393,2025-11-16 23:53:57,405.54,Speaker
22068,1393,2025-12-11 15:41:06,229.15,Speaker
22069,1393,2025-08-02 04:56:52,231.48,Keyboard
22070,1393,2025-12-20 07:41:58,36.19,Charger
22071,1394,2026-01-08 15:05:33,436.64,Tablet
22072,1394,2025-03-31 11:52:25,26.93,Keyboard
22073,1394,2025-05-25 22:28:48,444.17,Tablet
22074,1394,2025-11-28 04:39:51,32.37,Mouse
22075,1394,2025-12-26 19:53:48,398.64,Charger
22076,1394,2025-12-01 15:28:33,456.49,Webcam
22077,1394,2025-01-24 00:10:34,490.63,Headphones
22078,1394,2025-08-14 20:51:48,294.7,Mouse
22079,1394,2025-05-09 23:10:21,414.68,Speaker
22080,1394,2025-10-09 17:15:16,133.18,Webcam
22081,1394,2025-04-01 23:37:28,103.17,Tablet
22082,1394,2025-04-23 19:28:14,30.3,Monitor
22083,1394,2025-11-05 08:58:28,318.27,Monitor
22084,1394,2025-03-16 03:36:01,414.1,Monitor
22085,1394,2026-01-05 08:23:26,16.39,Webcam
22086,1394,2025-04-27 18:01:09,125.41,Phone
22087,1394,2025-03-29 01:42:07,291.34,Phone
22088,1394,2025-04-13 00:23:21,455.37,Charger
22089,1395,2025-05-17 12:54:03,339.6,Phone
22090,1395,2025-08-07 09:43:13,43.11,Laptop
22091,1395,2025-01-22 07:19:30,381.07,Mouse
22092,1395,2025-11-14 05:54:44,249.27,Tablet
22093,1395,2025-02-01 20:18:35,309.11,Phone
22094,1395,2025-05-06 19:53:04,370.14,Charger
22095,1395,2025-02-20 12:41:50,404.68,Monitor
22096,1395,2025-07-15 21:55:02,464.63,Mouse
22097,1395,2025-10-22 23:19:52,50.45,Mouse
22098,1395,2025-03-10 09:28:19,213.4,Mouse
22099,1395,2025-05-19 23:55:33,144.55,Phone
22100,1395,2025-03-04 09:51:29,495.6,Webcam
22101,1395,2025-10-27 03:08:21,350.25,Headphones
22102,1395,2025-05-28 23:58:38,179.82,Webcam
22103,1395,2025-06-02 06:38:06,177.41,Keyboard
22104,1395,2025-04-26 05:22:22,76.24,Laptop
22105,1395,2025-12-25 12:49:22,276.42,Phone
22106,1395,2025-06-24 03:30:12,477.31,Headphones
22107,1395,2025-09-10 14:34:52,15.6,Laptop
22108,1395,2025-03-03 09:38:15,46.87,Mouse
22109,1395,2025-05-27 16:36:18,49.23,Speaker
22110,1395,2025-08-16 01:30:35,118.39,Phone
22111,1395,2025-05-31 17:37:07,171.96,Charger
22112,1395,2025-05-22 21:56:02,468.1,Laptop
22113,1396,2025-07-17 12:45:13,477.83,Monitor
22114,1396,2025-05-09 21:20:59,44.04,Mouse
22115,1396,2025-12-14 22:43:54,439.38,Monitor
22116,1396,2025-09-04 15:06:11,113.29,Laptop
22117,1396,2026-01-15 22:01:43,279.42,Laptop
22118,1396,2025-01-31 15:16:17,403.4,Tablet
22119,1396,2025-06-18 15:38:19,282.55,Headphones
22120,1396,2025-03-29 01:46:44,57.25,Webcam
22121,1396,2025-12-10 09:13:51,78.74,Tablet
22122,1396,2025-08-02 05:47:25,427.14,Monitor
22123,1396,2025-08-27 03:21:28,197.17,Monitor
22124,1396,2025-11-30 15:14:54,492.89,Webcam
22125,1396,2025-06-16 13:46:53,66.68,Mouse
22126,1396,2025-01-26 06:11:56,33.64,Mouse
22127,1396,2025-03-24 10:15:04,40.04,Webcam
22128,1396,2025-05-08 05:50:48,480.1,Headphones
22129,1396,2025-03-25 08:32:02,250.81,Webcam
22130,1396,2025-06-12 17:29:50,268.9,Charger
22131,1396,2025-07-15 01:29:51,90.61,Monitor
22132,1396,2025-02-13 07:29:48,69.9,Phone
22133,1396,2025-04-23 08:02:21,29.28,Webcam
22134,1396,2025-11-12 17:31:45,88.86,Charger
22135,1396,2025-04-13 03:12:50,22.46,Monitor
22136,1396,2025-04-16 12:34:03,240.75,Speaker
22137,1396,2025-10-02 16:03:18,362.8,Phone
22138,1396,2025-03-17 12:47:05,331.1,Webcam
22139,1396,2025-09-18 11:08:18,39.87,Keyboard
22140,1397,2025-11-25 03:13:31,201.45,Webcam
22141,1397,2025-05-31 16:41:29,322.48,Mouse
22142,1397,2025-10-09 20:27:52,372.7,Speaker
22143,1397,2025-09-10 09:16:45,318.6,Webcam
22144,1397,2025-05-13 12:17:36,380.61,Webcam
22145,1397,2025-06-08 19:29:11,300.36,Headphones
22146,1397,2025-03-31 20:34:14,404.72,Headphones
22147,1397,2026-01-16 23:40:09,205.25,Webcam
22148,1397,2025-04-16 18:19:37,436.64,Keyboard
22149,1397,2025-12-15 21:50:14,320.28,Monitor
22150,1397,2025-02-21 12:28:07,386.42,Charger
22151,1397,2025-05-25 13:37:27,488.81,Laptop
22152,1397,2025-09-26 00:27:24,410.99,Charger
22153,1397,2025-08-17 07:44:18,360.9,Charger
22154,1397,2026-01-13 09:02:04,420.81,Headphones
22155,1397,2025-12-01 04:38:45,373.72,Webcam
22156,1397,2025-03-15 13:15:17,269.33,Speaker
22157,1397,2025-08-12 11:36:23,360.95,Mouse
22158,1397,2025-06-19 16:49:28,164.1,Headphones
22159,1397,2025-04-18 08:42:57,387.75,Speaker
22160,1397,2025-02-07 08:28:50,12.18,Keyboard
22161,1397,2025-05-09 00:20:11,421.31,Headphones
22162,1397,2025-01-28 07:41:13,139.64,Headphones
22163,1397,2026-01-09 12:04:06,22.15,Charger
22164,1397,2025-12-08 01:42:26,410.74,Tablet
22165,1398,2025-03-15 18:07:11,395.89,Laptop
22166,1399,2025-09-12 10:50:17,21.49,Mouse
22167,1400,2025-07-08 10:09:36,239.62,Keyboard
22168,1400,2025-06-21 19:29:00,138.33,Keyboard
22169,1400,2025-04-01 20:13:31,109.14,Charger
22170,1400,2026-01-06 20:25:58,222.74,Monitor
22171,1400,2025-12-28 21:21:38,397.05,Phone
22172,1400,2025-10-15 11:38:00,474.75,Headphones
22173,1400,2025-09-17 03:57:06,269.21,Keyboard
22174,1400,2025-09-10 12:10:23,49.53,Webcam
22175,1400,2025-02-24 15:46:12,428.35,Tablet
22176,1400,2025-07-11 08:25:27,411.9,Headphones
22177,1400,2025-03-22 18:55:08,35.82,Keyboard
22178,1400,2025-02-27 23:34:55,258.41,Phone
22179,1400,2025-07-27 22:53:35,242.6,Tablet
22180,1400,2025-05-15 05:03:47,491.1,Headphones
22181,1400,2025-03-22 09:59:45,345.73,Laptop
22182,1400,2025-09-10 13:31:13,276.6,Laptop
22183,1400,2025-03-15 08:55:16,393.56,Monitor
22184,1400,2025-12-08 11:46:58,281.16,Laptop
22185,1400,2025-03-12 08:06:09,272.28,Speaker
22186,1400,2025-01-30 17:21:15,359.61,Phone
22187,1400,2025-05-17 18:03:51,62.58,Keyboard
22188,1400,2025-02-23 05:54:29,256.04,Monitor
22189,1400,2025-06-27 14:55:45,159.23,Headphones
22190,1400,2025-07-19 15:46:58,39.44,Keyboard
22191,1400,2025-08-18 18:43:33,343.9,Webcam
22192,1401,2026-01-15 16:51:08,247.02,Phone
22193,1401,2025-11-15 03:24:29,58.96,Webcam
22194,1401,2025-03-30 03:05:48,62.44,Mouse
22195,1401,2026-01-06 23:42:32,263.1,Laptop
22196,1401,2025-03-07 18:07:57,286.69,Phone
22197,1401,2025-06-08 22:42:50,482.63,Webcam
22198,1401,2025-10-13 06:51:51,499.63,Mouse
22199,1401,2025-04-23 22:43:46,487.35,Keyboard
22200,1401,2025-09-06 17:15:35,73.06,Keyboard
22201,1401,2025-03-29 20:11:40,84.6,Mouse
22202,1401,2026-01-04 22:04:21,247.16,Webcam
22203,1401,2025-06-27 04:12:14,66.13,Laptop
22204,1401,2025-06-17 23:34:45,231.48,Laptop
22205,1401,2025-09-12 01:43:46,468.64,Speaker
22206,1401,2025-04-11 23:26:56,211.1,Mouse
22207,1401,2025-07-23 20:42:36,144.31,Monitor
22208,1401,2025-12-19 20:06:37,59.42,Webcam
22209,1401,2025-12-10 10:18:59,444.32,Keyboard
22210,1401,2025-01-22 09:03:59,438.68,Monitor
22211,1401,2025-06-23 07:52:54,219.59,Charger
22212,1401,2025-04-16 09:28:08,174.48,Webcam
22213,1401,2025-03-10 11:10:35,152.99,Tablet
22214,1401,2025-12-04 16:18:48,177.97,Keyboard
22215,1401,2025-06-07 07:16:29,235.09,Mouse
22216,1401,2025-11-08 07:36:11,273.8,Charger
22217,1401,2025-02-02 06:37:47,323.64,Webcam
22218,1401,2025-04-14 03:01:05,361.55,Headphones
22219,1401,2025-03-08 11:42:59,343.45,Charger
22220,1401,2025-12-12 06:57:01,193.22,Mouse
22221,1401,2025-04-20 00:29:57,316.98,Mouse
22222,1402,2025-09-05 04:14:55,120.03,Tablet
22223,1402,2025-03-22 09:13:25,487.34,Headphones
22224,1403,2025-08-02 16:16:05,245.41,Laptop
22225,1403,2025-02-06 23:47:22,58.93,Laptop
22226,1403,2025-05-17 18:23:21,442.1,Keyboard
